年,月,規模,就業形態,現金給与総額,きまって支給する給与,所定内給与,所定外給与,特別給与,総実労働時間,所定内労働時間,所定外労働時間,前月末労働者数,本月末労働者数,パートタイム労働者数,現金給与総額指数,きまって支給する給与指数,所定内給与指数,所定外給与指数,特別給与指数,総実労働時間指数,所定内労働時間指数,所定外労働時間指数,CPI(持ち家除く総合),実質_現金給与総額指数,実質_きまって支給する給与指数,実質_所定内給与指数,実質_所定外給与指数,実質_特別給与指数,実質_現金給与総額,実質_きまって支給する給与,実質_所定内給与,実質_所定外給与,実質_特別給与
2018,8,30〜99人,パート,100214,99025.0,95549.0,3476.0,1189.0,88.8,85.9,2.9,3705670.0,3693221.0,,98.60768087848942,100.08388753006811,99.84117198357384,107.2508485035483,44.25009304056569,102.89687137891077,102.874251497006,103.57142857142858,99.8,98.80529146141225,100.28445644295402,100.04125449255896,107.46578006367564,44.33877058172915,100414.82965931864,99223.44689378758,95740.48096192385,3482.9659318637277,1191.3827655310622
2018,8,5〜29人,形態計,235708,218858.0,207195.0,11663.0,16850.0,131.5,123.8,7.7,20753950.0,20790554.0,8163500.0,92.52049944458183,99.50804764935891,99.7184522090673,95.91282894736842,48.38755994601269,100.0,100.24291497975707,96.25,99.8,92.70591126711606,99.70746257450793,99.91828878664057,96.10503902541927,48.484529004020736,236180.3607214429,219296.59318637272,207610.22044088176,11686.372745490982,16883.76753507014
2018,8,5〜29人,一般,330515,303707.0,285918.0,17789.0,26808.0,164.8,153.5,11.3,12643128.0,12627054.0,,90.80880736768067,98.77453451500122,99.04323125952612,94.64751263633944,47.45366682597844,98.74176153385261,99.09619109102647,94.16666666666667,99.8,90.99078894557182,98.97247947394912,99.24171468890394,94.83718701036017,47.54876435468782,331177.35470941884,304315.63126252504,286490.98196392786,17824.649298597193,26861.72344689379
2018,8,5〜29人,パート,88496,87108.0,84956.0,2152.0,1388.0,79.8,77.7,2.1,8110822.0,8163500.0,,99.09300606902111,99.76292733207353,99.7054232633469,102.08728652751422,69.71371170266197,102.7027027027027,102.50659630606862,110.5263157894737,99.8,99.29158924751616,99.96285303814983,99.90523373080852,102.29187026805033,69.85341853974145,88673.34669338677,87282.56513026053,85126.25250501002,2156.3126252505012,1390.7815631262526
2018,8,5人以上,形態計,276949,263714.0,244424.0,19290.0,13235.0,139.9,129.8,10.1,50062825.0,50025959.0,15457805.0,85.86181452913019,99.82360511772276,99.99672710610722,97.68077780028356,22.673542109230453,100.57512580877068,101.011673151751,95.28301886792453,99.8,86.03388229371762,100.02365242256789,100.19712134880483,97.87653086200758,22.718980069369195,277504.0080160321,264242.48496993986,244913.82765531063,19328.65731462926,13261.523046092185
2018,8,5人以上,一般,356311,337764.0,311324.0,26440.0,18547.0,164.0,150.7,13.3,34629935.0,34568154.0,,83.81402000842112,99.042022572728,99.2606243404125,96.53863005695925,22.05613033654418,99.5145631067961,100.1328903654485,93.00699300699301,99.8,83.98198397637387,99.24050357988779,99.45954342726704,96.73209424545016,22.100330998541263,357025.0501002004,338440.88176352705,311947.89579158317,26492.985971943886,18584.168336673345
2018,8,5人以上,パート,99171,97835.0,94561.0,3274.0,1336.0,85.8,83.1,2.7,15432890.0,15457805.0,,99.41057949658678,100.60154241645245,100.49417616051693,103.80469245402664,53.248306098047024,103.24909747292419,103.1017369727047,108.0,99.8,99.60979909477633,100.8031487138802,100.69556729510714,104.01271788980625,53.35501613030764,99369.73947895793,98031.0621242485,94750.501002004,3280.5611222444886,1338.6773547094188
2018,9,30人以上,形態計,303395,295548.0,271249.0,24299.0,7847.0,143.3,131.1,12.2,29241036.0,29187017.0,7302858.0,81.68779347779261,99.82571335927368,100.14842327956374,96.35959868342785,10.414897005733701,99.23822714681441,99.31818181818181,98.38709677419354,99.9,81.76956304083343,99.92563899827195,100.24867195151526,96.456054738166,10.425322328061762,303698.69869869866,295843.84384384385,271520.5205205205,24323.323323323322,7854.854854854854
2018,9,30人以上,一般,368311,358068.0,327126.0,30942.0,10243.0,160.9,145.6,15.3,21914930.0,21884159.0,,79.92808206543795,99.29508333102244,99.67033100960366,95.49410530214185,10.223269090655036,98.40978593272172,98.44489519945908,98.07692307692308,99.9,80.00809015559354,99.39447780883125,99.77010111071436,95.58969499713899,10.233502593248284,368679.6796796797,358426.4264264264,327453.45345345343,30972.972972972973,10253.253253253253
2018,9,30人以上,パート,109039,108366.0,103957.0,4409.0,673.0,90.8,87.6,3.2,7326106.0,7302858.0,,97.8244096748726,99.9916955017301,99.9106198942816,101.94219653179191,21.786986079637423,101.79372197309415,101.86046511627906,100.0,99.9,97.92233200687947,100.09178728901912,100.01063052480639,102.04424077256446,21.808794874511932,109148.14814814815,108474.47447447445,104061.06106106106,4413.413413413413,673.6736736736736
2018,9,500人以上,形態計,378363,368141.0,332295.0,35846.0,10222.0,144.8,131.0,13.8,6394315.0,6380235.0,1017578.0,78.94404106159239,100.19023410497438,100.60430095156208,96.50809035349864,9.14000608022318,97.11602951039572,97.10896960711638,97.18309859154931,99.9,79.02306412571811,100.29052462960396,100.70500595751959,96.60469504854719,9.14915523545864,378741.7417417417,368509.5095095095,332627.6276276276,35881.881881881876,10232.232232232232
2018,9,500人以上,一般,424605,412628.0,371389.0,41239.0,11977.0,153.9,138.3,15.6,5371366.0,5362657.0,,77.84118824659564,99.90847590591905,100.34855538653171,96.11252243223717,9.04129236808334,96.36819035691924,96.37630662020906,96.2962962962963,99.9,77.91910735394958,100.00848439030936,100.44900439092264,96.20873116340056,9.050342710794133,425030.03003003006,413041.04104104097,371760.76076076075,41280.280280280276,11988.98898898899
2018,9,500人以上,パート,135112,134119.0,126640.0,7479.0,993.0,97.3,92.9,4.4,1022949.0,1017578.0,,101.93670074314385,104.14825628800175,103.94983090915059,107.62699669017124,26.35350318471338,103.95299145299145,103.79888268156425,107.31707317073173,99.9,102.03873948262647,104.25250879679855,104.05388479394453,107.73473142159283,26.379883067781158,135247.24724724723,134253.25325325326,126766.76676676676,7486.486486486486,993.993993993994
2018,9,100〜499人,形態計,304661,296863.0,272710.0,24153.0,7798.0,143.3,131.3,12.0,10551820.0,10527924.0,2582451.0,81.59345883247767,99.41462303799928,99.59426048403884,97.43041549011699,10.428200807724197,99.16955017301039,99.09433962264151,100.0,99.9,81.67513396644411,99.51413717517444,99.69395443847732,97.52794343355053,10.438639447171367,304965.96596596594,297160.16016016016,272982.98298298294,24177.17717717718,7805.805805805805
2018,9,100〜499人,一般,367209,357004.0,326541.0,30463.0,10205.0,160.0,145.2,14.8,7954539.0,7945473.0,,80.22182801665568,99.3197922375636,99.52757009488221,97.14586389438102,10.382224573469118,98.88751545117428,98.70836165873556,100.68027210884354,99.9,80.30213014680247,99.41921144901261,99.62719729217437,97.2431070013824,10.392617190659777,367576.57657657657,357361.36136136134,326867.8678678678,30493.49349349349,10215.215215215214
2018,9,100〜499人,パート,112658,112250.0,107466.0,4784.0,408.0,91.8,88.4,3.4,2597281.0,2582451.0,,96.0000681709728,98.50898208847818,98.5059030578573,98.5781990521327,11.989421099030267,100.0,100.11325028312572,97.14285714285714,99.9,96.0961643353081,98.60758967815633,98.60450756542272,98.67687592806075,12.001422521551817,112770.77077077076,112362.36236236236,107573.57357357357,4788.788788788788,408.4084084084084
2018,9,30〜99人,形態計,263338,256684.0,238264.0,18420.0,6654.0,142.6,131.0,11.6,12294901.0,12278858.0,3702829.0,84.58375892128711,100.56534804361368,100.91485108257379,96.25333124314156,11.862442729039275,100.49330514446793,100.69177555726365,98.3050847457627,99.9,84.66842734863575,100.66601405767135,101.01586694952331,96.34968092406562,11.87431704608536,263601.6016016016,256940.94094094093,238502.50250250252,18438.438438438436,6660.66066066066
2018,9,30〜99人,一般,334128,324934.0,299988.0,24946.0,9194.0,166.1,150.7,15.4,8589025.0,8576029.0,,81.97488702103544,99.37153849212052,99.81168109557683,94.36731605825611,11.405674304358074,99.16417910447761,99.47194719471946,96.25,99.9,82.05694396500044,99.47100950162215,99.91159268826509,94.4617778360922,11.417091395753827,334462.4624624625,325259.25925925927,300288.2882882883,24970.97097097097,9203.203203203202
2018,9,30〜99人,パート,99326,98556.0,95254.0,3302.0,770.0,88.2,85.5,2.7,3705876.0,3702829.0,,97.73391453226932,99.60987245052657,99.5329202411678,101.88213514347424,28.656494231484924,102.2016222479722,102.39520958083833,96.42857142857144,99.9,97.83174627854787,99.70958203255911,99.63255279396176,101.98411926273698,28.685179410895817,99425.42542542542,98654.65465465465,95349.34934934934,3305.305305305305,770.7707707707708
2018,9,5〜29人,形態計,224561,218948.0,207180.0,11768.0,5613.0,132.8,124.8,8.0,20810881.0,20812548.0,8180135.0,88.14506031095567,99.54896790033646,99.7112330349408,96.77631578947368,16.118657209315682,100.98859315589354,101.05263157894737,100.0,99.9,88.23329360456023,99.64861651685332,99.81104407901982,96.87318897845213,16.134792001316995,224785.78578578576,219167.16716716715,207387.3873873874,11779.77977977978,5618.618618618619
2018,9,5〜29人,一般,313688,304681.0,286621.0,18060.0,9007.0,167.7,155.8,11.9,12648684.0,12632413.0,,86.18559873395463,99.09130823644199,99.28675349868367,96.08938547486034,15.943568229692174,100.4793289394847,100.58102001291157,99.16666666666667,99.9,86.27187060455918,99.19049873517716,99.38613963832198,96.18557104590624,15.959527757449624,314002.002002002,304985.98598598596,286907.9079079079,18078.078078078077,9016.016016016016
2018,9,5〜29人,パート,86686,86323.0,84287.0,2036.0,363.0,78.8,76.9,1.9,8162197.0,8180135.0,,97.06626654424116,98.86388363969536,98.9202765031042,96.58444022770398,18.23204419889503,101.41570141570139,101.45118733509236,100.0,99.9,97.16342997421536,98.96284648618153,99.0192957989031,96.68112134905303,18.250294493388417,86772.77277277278,86409.4094094094,84371.37137137137,2038.038038038038,363.3633633633633
2018,9,5人以上,形態計,270599,263681.0,244595.0,19086.0,6918.0,139.0,128.5,10.5,50051917.0,49999565.0,15482993.0,83.89313971080632,99.81111363464305,100.06668521306538,96.64776179866315,11.85157267182896,99.92810927390367,100.0,99.05660377358491,99.9,83.97711682763396,99.91102465930236,100.16685206513051,96.74450630496811,11.863436107936897,270869.86986986984,263944.94494494493,244839.8398398398,19105.105105105104,6924.924924924924
2018,9,5人以上,一般,348321,338530.0,312303.0,26227.0,9791.0,163.4,149.4,14.0,34563614.0,34516572.0,,81.93455510313534,99.26663558444834,99.57276266328277,95.76091719001022,11.64347722678083,99.1504854368932,99.26910299003323,97.90209790209789,99.9,82.01657167481015,99.36600158603437,99.67243509838116,95.85677396397418,11.65513235913997,348669.66966966965,338868.86886886886,312615.6156156156,26253.25325325325,9800.8008008008
2018,9,5人以上,パート,97244,96734.0,93577.0,3157.0,510.0,84.4,81.9,2.5,15488303.0,15482993.0,,97.47892420733969,99.4694087403599,99.44843564019725,100.09511731135066,20.326823435631724,101.56438026474129,101.61290322580648,100.0,99.9,97.57650070804773,99.56897771807796,99.54798362382105,100.19531262397463,20.34717060623796,97341.34134134134,96830.83083083082,93670.67067067066,3160.16016016016,510.5105105105105
2018,10,30人以上,形態計,306464,298297.0,272559.0,25738.0,8167.0,150.2,137.3,12.9,29191770.0,29218349.0,7358341.0,82.51410847370009,100.75422881539127,100.63209118062966,102.06606654241186,10.83961562964536,104.01662049861496,104.01515151515153,104.03225806451613,100.3,82.26730655403797,100.45287020477693,100.33109788696875,101.76078418984234,10.807194047502852,305547.3579262214,297404.7856430708,271743.76869391825,25661.01694915254,8142.572283150548
2018,10,30人以上,一般,372189,361530.0,328666.0,32864.0,10659.0,169.7,153.5,16.2,21882848.0,21860008.0,,80.76965644754917,100.25512326335931,100.13954565397553,101.42583791124005,10.638467757228549,103.79204892966361,103.7863421230561,103.84615384615385,100.3,80.5280722308566,99.95525749088665,99.84002557724381,101.12247049974084,10.606647813787188,371075.77268195414,360448.65403788636,327682.9511465604,32765.702891326022,10627.118644067796
2018,10,30人以上,パート,110451,109716.0,105230.0,4486.0,735.0,92.2,89.0,3.2,7308922.0,7358341.0,,99.09118639201895,101.23737024221452,101.1340701585776,103.72254335260116,23.794108125606993,103.36322869955157,103.48837209302326,100.0,100.3,98.79480198606078,100.93456654258677,100.83157543228076,103.41230643330125,23.72293930768394,110120.63808574279,109387.83649052841,104915.25423728814,4472.58225324028,732.801595214357
2018,10,500人以上,形態計,385389,371699.0,333657.0,38042.0,13690.0,156.0,141.3,14.7,6383782.0,6388918.0,1008274.0,80.40998998497747,101.15855019295563,101.01665460688649,102.42037530624881,12.240919902001108,104.62776659959758,104.74425500370646,103.52112676056338,100.3,80.1694815403564,100.855982246217,100.71451107366549,102.11403320662893,12.204306981057934,384236.29112662014,370587.23828514456,332659.0229312064,37928.21535393818,13649.052841475574
2018,10,500人以上,一般,431812,415785.0,372078.0,43707.0,16027.0,166.3,149.7,16.6,5380866.0,5380644.0,,79.16241961149528,100.67287158055815,100.53472179065601,101.86449763441863,12.098588359628595,104.13274890419537,104.3205574912892,102.46913580246914,100.3,78.92564268344495,100.3717563116233,100.23401973146161,101.559818179879,12.062401156160114,430520.43868394813,414541.37587238284,370965.1046859422,43576.27118644068,15979.062811565305
2018,10,500人以上,パート,136991,135806.0,128078.0,7728.0,1185.0,100.7,96.2,4.5,1002916.0,1008274.0,,103.35433249085217,105.45827282822242,105.13018353744623,111.21024607857247,31.449044585987263,107.5854700854701,107.48603351955308,109.75609756097562,100.3,103.04519690015172,105.14284429533643,104.81573632846084,110.8776132388559,31.35497964704613,136581.2562313061,135399.8005982054,127694.9152542373,7704.885343968095,1181.455633100698
2018,10,100〜499人,形態計,306417,299253.0,273514.0,25739.0,7164.0,149.7,137.1,12.6,10575901.0,10568098.0,2631661.0,82.06374585218097,100.21499542883552,99.88788296003594,103.82815651472367,9.580357859263419,103.59861591695501,103.47169811320754,105.0,100.3,81.81829097924324,99.91524967979613,99.58911561319636,103.51760370361285,9.551702751010389,305500.4985044865,298357.926221336,272695.91226321034,25662.013958125623,7142.572283150548
2018,10,100〜499人,一般,369670,360349.0,327759.0,32590.0,9321.0,168.2,152.6,15.6,7952159.0,7936437.0,,80.7594671234014,100.2503832254367,99.89880856225865,103.92882199119842,9.482872635894724,103.95550061804695,103.73895309313393,106.12244897959184,100.3,80.51791338325164,99.95053163054507,99.60000853664872,103.61796808693762,9.454509108569017,368564.3070787637,359271.18644067796,326778.66400797607,32492.522432701895,9293.120638085744
2018,10,100〜499人,パート,115182,114541.0,109515.0,5026.0,641.0,94.1,90.5,3.6,2623742.0,2631661.0,,98.15086236280591,100.51953066722832,100.38406541028084,103.56480527508758,18.836320893329415,102.50544662309369,102.49150622876557,102.85714285714288,100.3,97.85729049133192,100.21887404509305,100.08381396837571,103.2550401546237,18.77998095047798,114837.48753738785,114198.40478564308,109187.43768693919,5010.967098703888,639.0827517447657
2018,10,30〜99人,形態計,265348,259195.0,239875.0,19320.0,6153.0,147.6,135.4,12.2,12232087.0,12261333.0,3718406.0,85.22936781719953,101.54912416108697,101.5971775149934,100.95626273710614,10.969283154760843,104.0169133192389,104.07378939277481,103.38983050847457,100.3,84.97444448374829,101.24538799709568,101.29329762212703,100.65429983759337,10.936473733560163,264554.3369890329,258419.740777667,239157.52741774678,19262.21335992024,6134.5962113659025
2018,10,30〜99人,一般,336992,328469.0,302178.0,26291.0,8523.0,173.2,156.8,16.4,8549823.0,8542927.0,,82.67754012531955,100.45261461394726,100.54033551375127,99.45526763760166,10.573261050254935,103.40298507462687,103.49834983498351,102.49999999999999,100.3,82.43024937718799,100.15215813952867,100.23961666376,99.15779425483716,10.541636141829446,335984.0478564307,327486.5403788634,301274.1774675972,26212.362911266202,8497.507477567298
2018,10,30〜99人,パート,99878,99199.0,95978.0,3221.0,679.0,88.6,86.0,2.6,3682264.0,3718406.0,,98.27706658532506,100.25974813527117,100.28944316151347,99.38290651033631,25.269817640491254,102.66512166859792,102.9940119760479,92.85714285714288,100.3,97.98311723362418,99.95986852968213,99.98947473730158,99.08564956165135,25.1942349356842,99579.26221335992,98902.29312063809,95690.92721834498,3211.365902293121,676.9690927218345
2018,10,5〜29人,形態計,224231,220058.0,207801.0,12257.0,4173.0,135.1,126.8,8.3,20829639.0,20855222.0,8252124.0,88.0155281575425,100.05365099572612,100.01010684377707,100.79769736842105,11.983459207994716,102.73764258555134,102.67206477732793,103.75000000000001,100.3,87.75227134351196,99.75438783222943,99.71097392201104,100.49620874219447,11.947616358917964,223560.3190428714,219399.80059820542,207179.46161515455,12220.338983050848,4160.518444666002
2018,10,5〜29人,一般,314142,307438.0,288504.0,18934.0,6704.0,171.8,159.3,12.5,12610983.0,12603098.0,,86.31033497450325,99.98796650134157,99.93903283912984,100.73955839318968,11.866956968119945,102.93588975434392,102.84054228534538,104.16666666666667,100.3,86.0521784391857,99.68889980193578,99.64011250162497,100.43824366220309,11.831462580378808,313202.3928215354,306518.444666002,287641.0767696909,18877.36789631107,6683.9481555334005
2018,10,5〜29人,パート,86594,86294.0,84259.0,2035.0,300.0,78.8,76.9,1.9,8218656.0,8252124.0,,96.96324994961145,98.83067056061387,98.88741535319868,96.5370018975332,15.067805123053743,101.41570141570139,101.45118733509236,100.0,100.3,96.67323025883495,98.5350653645203,98.59164043190297,96.24825712615474,15.022736912316791,86334.99501495513,86035.8923230309,84006.97906281157,2028.913260219342,299.1026919242273
2018,10,5人以上,形態計,272218,265714.0,245590.0,20124.0,6504.0,143.9,132.9,11.0,50021409.0,50073571.0,15610465.0,84.3950742825963,100.58066469831175,100.47375139097991,101.90399027749646,11.142328513670938,103.45075485262403,103.4241245136187,103.77358490566037,100.3,84.1426463435656,100.27982522264382,100.17323169589223,101.59919269939827,11.109001509143509,271403.7886340977,264919.24227318045,244855.4336989033,20063.80857427717,6484.546360917248
2018,10,5人以上,一般,350964,341751.0,313981.0,27770.0,9213.0,170.4,155.6,14.8,34493831.0,34463106.0,,82.55626045290634,100.21112450187812,100.10776583567942,101.39477143274426,10.956118444523725,103.39805825242718,103.38870431893687,103.4965034965035,100.3,82.30933245553973,99.91139033088547,99.80834081323971,101.0914969419185,10.923348399325748,349914.25722831505,340728.81355932204,313041.8743768694,27686.939182452643,9185.44366899302
2018,10,5人以上,パート,97832,97327.0,94138.0,3189.0,505.0,85.1,82.6,2.5,15527578.0,15610465.0,,98.06834471075292,100.07917737789202,100.0446352661112,101.10970196575776,20.127540852929453,102.40673886883273,102.48138957816377,100.0,100.3,97.77501965179754,99.77983786429913,99.74539906890449,100.80728012538162,20.06733883642019,97539.3818544367,97035.8923230309,93856.43070787637,3179.4616151545365,503.48953140578266
2018,11,30人以上,形態計,323511,298747.0,272234.0,26513.0,24764.0,153.6,140.5,13.1,29231413.0,29256364.0,7370029.0,87.10393960280877,100.90622297881539,100.51209723570874,105.1393900939842,32.867912507963474,106.37119113573405,106.43939393939394,105.64516129032258,100.0,87.10393960280877,100.90622297881539,100.51209723570874,105.1393900939842,32.867912507963474,323511.0,298747.0,272234.0,26513.0,24764.0
2018,11,30人以上,一般,394317,361627.0,327734.0,33893.0,32690.0,173.8,157.4,16.4,21902771.0,21886335.0,,85.57170851752267,100.28202212917002,99.85557938868035,104.60156780445651,32.62702983242342,106.29969418960246,106.42325895875591,105.12820512820514,100.0,85.57170851752267,100.28202212917002,99.85557938868035,104.60156780445651,32.62702983242342,394317.0,361627.0,327734.0,33893.0,32689.999999999996
2018,11,30人以上,パート,112572,111420.0,106895.0,4525.0,1152.0,93.4,90.2,3.2,7328642.0,7370029.0,,100.99404291968708,102.80968858131487,102.73426237385873,104.62427745664739,37.293622531563614,104.7085201793722,104.88372093023257,100.0,100.0,100.99404291968708,102.80968858131487,102.73426237385873,104.62427745664739,37.293622531563614,112572.0,111420.0,106895.0,4525.0,1152.0
2018,11,500人以上,形態計,414348,371371.0,332194.0,39177.0,42977.0,158.9,144.0,14.9,6432208.0,6433490.0,1035098.0,86.45217826740111,101.06928440406921,100.57372259679866,105.47613278410468,38.42790464779413,106.57276995305165,106.7457375833951,104.92957746478875,100.0,86.45217826740111,101.06928440406921,100.57372259679866,105.47613278410468,38.42790464779413,414347.99999999994,371371.0,332194.0,39177.0,42977.0
2018,11,500人以上,一般,467310,416522.0,371303.0,45219.0,50788.0,170.2,153.3,16.9,5404246.0,5398392.0,,85.67013030820789,100.85131935129272,100.32531836076292,105.38839816346983,38.33924662187665,106.574827802129,106.82926829268294,104.32098765432099,100.0,85.67013030820789,100.85131935129272,100.32531836076292,105.38839816346983,38.33924662187665,467310.00000000006,416522.0,371303.0,45219.0,50788.0
2018,11,500人以上,パート,137024,134949.0,127410.0,7539.0,2075.0,99.8,95.3,4.5,1027962.0,1035098.0,,103.37922969557509,104.79278131964558,104.58186952096398,108.49043027773781,55.069002123142255,106.62393162393163,106.4804469273743,109.75609756097562,100.0,103.37922969557509,104.79278131964558,104.58186952096398,108.49043027773781,55.069002123142255,137024.0,134949.0,127409.99999999999,7539.0,2075.0
2018,11,100〜499人,形態計,325935,300554.0,274191.0,26363.0,25381.0,153.4,140.6,12.8,10538243.0,10554179.0,2609602.0,87.29100214521584,100.65067931188068,100.13512477129221,106.345300524405,33.9418010644842,106.15916955017302,106.1132075471698,106.66666666666667,100.0,87.29100214521584,100.65067931188068,100.13512477129221,106.345300524405,33.9418010644842,325935.0,300554.0,274191.0,26363.0,25381.0
2018,11,100〜499人,一般,394120,360738.0,327361.0,33377.0,33382.0,172.5,156.6,15.9,7947658.0,7944577.0,,86.10090400269146,100.35860441954215,99.77750075436388,106.43854837680975,33.961726674330826,106.61310259579729,106.45819170632222,108.16326530612245,100.0,86.10090400269146,100.35860441954215,99.77750075436388,106.43854837680975,33.961726674330826,394120.0,360738.0,327361.0,33377.0,33382.0
2018,11,100〜499人,パート,117558,116629.0,111702.0,4927.0,929.0,95.4,91.9,3.5,2590585.0,2609602.0,,100.17554025495943,102.351929371912,102.38872185964655,101.52483000206058,27.299441669115488,103.921568627451,104.07701019252549,100.0,100.0,100.17554025495943,102.351929371912,102.38872185964655,101.52483000206058,27.299441669115488,117558.0,116629.0,111702.0,4927.0,928.9999999999999
2018,11,30〜99人,形態計,273783,259102.0,239103.0,19999.0,14681.0,150.8,138.5,12.3,12260962.0,12268695.0,3725329.0,87.93867679084198,101.51268800858797,101.27020296140682,104.5043632753305,26.172606207548178,106.27202255109232,106.456571867794,104.2372881355932,100.0,87.93867679084198,101.51268800858797,101.27020296140682,104.5043632753305,26.172606207548178,273783.0,259102.0,239103.00000000003,19999.0,14681.0
2018,11,30〜99人,一般,348372,327763.0,300547.0,27216.0,20609.0,177.3,160.7,16.6,8550867.0,8543366.0,,85.46950671985633,100.23670521026702,99.99767096761315,102.95441649328542,25.566624074234888,105.85074626865672,106.07260726072607,103.75000000000001,100.0,85.46950671985633,100.23670521026702,99.99767096761315,102.95441649328542,25.566624074234888,348372.0,327763.0,300547.0,27216.000000000004,20609.0
2018,11,30〜99人,パート,102300,101248.0,97841.0,3407.0,1052.0,90.1,87.5,2.6,3710095.0,3725329.0,,100.66024461521809,102.33065836550705,102.23613128389464,105.12187596420857,39.151470040937845,104.40324449594438,104.79041916167664,92.85714285714288,100.0,100.66024461521809,102.33065836550705,102.23613128389464,105.12187596420857,39.151470040937845,102300.0,101248.0,97841.0,3407.0,1052.0
2018,11,5〜29人,形態計,231569,220962.0,208414.0,12548.0,10607.0,138.8,130.4,8.4,20869143.0,20934885.0,8299604.0,90.89585222343905,100.46467218332273,100.30513042641256,103.1907894736842,30.45975361111909,105.55133079847909,105.58704453441297,105.0,100.0,90.89585222343905,100.46467218332273,100.30513042641256,103.1907894736842,30.45975361111909,231569.0,220962.0,208414.0,12548.0,10607.0
2018,11,5〜29人,一般,324896,307793.0,288373.0,19420.0,17103.0,177.1,164.4,12.7,12634112.0,12635281.0,,89.26499032882012,100.10342304252377,99.89365387280034,103.32535248736366,30.274547289044662,106.1114439784302,106.13298902517754,105.83333333333333,100.0,89.26499032882012,100.10342304252377,99.89365387280034,103.32535248736366,30.274547289044662,324896.0,307793.0,288373.0,19420.0,17103.0
2018,11,5〜29人,パート,88940,88261.0,86214.0,2047.0,679.0,80.4,78.4,2.0,8235031.0,8299604.0,,99.5901731126688,101.08343354520987,101.18182778410225,97.10626185958255,34.1034655951783,103.47490347490347,103.43007915567284,105.26315789473684,100.0,99.5901731126688,101.08343354520987,101.18182778410225,97.10626185958255,34.1034655951783,88940.0,88261.0,86214.0,2047.0,679.0
2018,11,5人以上,形態計,285187,266324.0,245632.0,20692.0,18863.0,147.4,136.3,11.1,50100556.0,50191249.0,15669633.0,88.41582132493365,100.8115678703914,100.49093408391701,104.78023090945918,32.31515109984239,105.96693026599569,106.07003891050584,104.71698113207549,100.0,88.41582132493365,100.8115678703914,100.49093408391701,104.78023090945918,32.31515109984239,285187.0,266324.0,245632.00000000003,20692.0,18863.0
2018,11,5人以上,一般,368914,341928.0,313331.0,28597.0,26986.0,175.0,160.0,15.0,34536883.0,34521616.0,,86.77858774325428,100.26302594192317,99.90052384398822,104.41434204761208,32.091806397907,106.18932038834951,106.312292358804,104.8951048951049,100.0,86.77858774325428,100.26302594192317,99.90052384398822,104.41434204761208,32.091806397907,368914.0,341928.0,313331.0,28597.000000000004,26986.0
2018,11,5人以上,パート,100061,99160.0,95947.0,3213.0,901.0,86.5,84.0,2.5,15563673.0,15669633.0,,100.30272957828366,101.96401028277636,101.96713994218672,101.8706404565631,35.91072140294938,104.09145607701564,104.21836228287842,100.0,100.0,100.30272957828366,101.96401028277636,101.96713994218672,101.8706404565631,35.91072140294938,100061.0,99160.0,95947.0,3213.0000000000005,901.0
2018,12,30人以上,形態計,690335,297598.0,271504.0,26094.0,392737.0,145.9,133.1,12.8,29267996.0,29281189.0,7392805.0,185.8697173997329,100.51813121487245,100.2425723748094,103.47781258674704,521.2584943724783,101.0387811634349,100.83333333333333,103.2258064516129,99.6,186.61618212824592,100.92181848882777,100.64515298675643,103.89338613127212,523.3519019803998,693107.4297188756,298793.172690763,272594.3775100402,26198.79518072289,394314.2570281125
2018,12,30人以上,一般,880784,360717.0,327491.0,33226.0,520067.0,164.2,148.2,16.0,21908269.0,21888384.0,,191.14111670279925,100.02967194476027,99.78154097401648,102.54305289796926,519.0652041559789,100.42813455657492,100.20283975659228,102.56410256410258,99.6,191.9087517096378,100.43139753489987,100.18227005423341,102.95487238751934,521.1498033694568,884321.2851405622,362165.6626506024,328806.2248995984,33359.43775100402,522155.6224899598
2018,12,30人以上,パート,124940,110214.0,105295.0,4919.0,14726.0,91.9,88.4,3.5,7359727.0,7392805.0,,112.09000215316156,101.6968858131488,101.19654012493993,113.73410404624278,476.723858853998,103.02690582959642,102.79069767441862,109.375,99.6,112.54016280437908,102.10530704131406,101.60295193267062,114.19086751630803,478.63841250401407,125441.76706827308,110656.6265060241,105717.87148594379,4938.755020080322,14785.140562248998
2018,12,500人以上,形態計,953956,370201.0,331875.0,38326.0,583755.0,150.0,135.3,14.7,6435449.0,6440052.0,1038770.0,199.03939242196628,100.7508668034683,100.47714343670432,103.18498775004711,521.9648062375936,100.60362173038229,100.29651593773166,103.52112676056338,99.6,199.83874741161273,101.15548875850232,100.88066610110877,103.59938529121197,524.061050439351,957787.1485943776,371687.7510040161,333207.8313253012,38479.91967871486,586099.3975903615
2018,12,500人以上,一般,1107164,415265.0,371154.0,44111.0,691899.0,159.7,143.2,16.5,5408146.0,5401282.0,,202.97208309806481,100.54696541938858,100.28505886262865,102.80606893980003,522.306182531894,100.0,99.79094076655052,101.85185185185186,99.6,203.7872320261695,100.95076849336205,100.68781010304082,103.21894471867475,524.4037977227852,1111610.4417670683,416932.7309236948,372644.578313253,44288.152610441764,694677.7108433736
